h,carrier_core_anchor,speed_m_s,core_power_length_m,carrier_power_length_m,carrier_over_core,relative_to_reference_ratio,status
0.0,0.001,1700920.1227702536,5.879170847666379e-10,5.879170847666379e-13,0.001,1.0,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,1801385.467455033,5.551282710261807e-10,5.551282710261806e-13,0.0009999999999999998,0.9999999999999998,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,1907784.8271164785,5.241681272365764e-10,5.241681272365764e-13,0.001,1.0,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,2020468.6960852805,4.949346663660416e-10,4.949346663660415e-13,0.0009999999999999998,0.9999999999999998,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,2139808.2707423274,4.673315893171529e-10,4.673315893171529e-13,0.001,1.0,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,2266196.6722913324,4.412679677041925e-10,4.4126796770419247e-13,0.001,0.9999999999999999,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,2400050.2417549235,4.1665794432236416e-10,4.1665794432236414e-13,0.001,0.9999999999999999,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,2541809.9114600397,3.934204503221839e-10,3.934204503221839e-13,0.001,0.9999999999999999,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,2691942.657530511,3.7147893815738397e-10,3.7147893815738396e-13,0.001,1.0,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,2850943.038171544,3.507611294266164e-10,3.5076112942661636e-13,0.0009999999999999998,0.9999999999999999,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,3019334.822813422,3.311987767783233e-10,3.3119877677832325e-13,0.0009999999999999998,0.9999999999999999,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,3197672.7174810837,3.127274390944345e-10,3.1272743909443446e-13,0.0009999999999999998,0.9999999999999999,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,3386544.1920731002,2.9528626921234466e-10,2.9528626921234465e-13,0.001,1.0,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,3586571.415569484,2.788178134858684e-10,2.7881781348586834e-13,0.0009999999999999998,0.9999999999999998,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,3798413.305543076,2.6326782252491776e-10,2.6326782252491774e-13,0.001,0.9999999999999998,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,4022767.6987259365,2.4858507249044316e-10,2.485850724904431e-13,0.0009999999999999998,0.9999999999999998,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,4260373.649780869,2.347211963559662e-10,2.347211963559662e-13,0.001,1.0,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,4512013.865850546,2.216305245798471e-10,2.216305245798471e-13,0.001,0.9999999999999999,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,4778517.284904051,2.0926993466344224e-10,2.0926993466344222e-13,0.0009999999999999998,0.9999999999999999,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,5060761.806374096,1.9759870909958385e-10,1.9759870909958384e-13,0.001,0.9999999999999999,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,5359677.183080246,1.8657840124342932e-10,1.865784012434293e-13,0.0009999999999999998,0.9999999999999999,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,5676248.083964364,1.7617270866385172e-10,1.761727086638517e-13,0.001,1.0,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,6011517.337727448,1.663473535581672e-10,1.663473535581672e-13,0.001,0.9999999999999999,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,6366589.368052807,1.570699698362746e-10,1.5706996983627458e-13,0.001,0.9999999999999999,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,6742633.831731758,1.4830999650223675e-10,1.4830999650223674e-13,0.001,1.0,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,7140889.471676164,1.4003857698210138e-10,1.4003857698210136e-13,0.0009999999999999998,0.9999999999999998,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,7562668.197510405,1.3222846406631916e-10,1.3222846406631915e-13,0.0009999999999999998,0.9999999999999998,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,8009359.407184645,1.2485393015363618e-10,1.2485393015363618e-13,0.001,1.0,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,8482434.563845469,1.178906825007861e-10,1.1789068250078607e-13,0.0009999999999999998,0.9999999999999998,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,8983452.043040713,1.1131578319880695e-10,1.1131578319880695e-13,0.001,1.0,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,9514062.266225863,1.0510757361236916e-10,1.0510757361236915e-13,0.0009999999999999998,0.9999999999999999,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,10076013.137482585,9.924560303320945e-11,9.924560303320945e-14,0.001,1.0,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,10671155.80135845,9.37105613126462e-11,9.371056131264619e-14,0.001,0.9999999999999999,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,11301450.740795337,8.848421525125581e-11,8.84842152512558e-14,0.001,0.9999999999999999,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,11968974.235233659,8.354934853617205e-11,8.354934853617204e-14,0.001,1.0,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,12675925.200166425,7.888970502814834e-11,7.888970502814834e-14,0.001,1.0,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,13424632.430673577,7.448993521156874e-11,7.448993521156872e-14,0.0009999999999999998,0.9999999999999998,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,14217562.272797745,7.033554563100343e-11,7.033554563100342e-14,0.0009999999999999998,0.9999999999999998,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,15057326.74803223,6.64128511477434e-11,6.64128511477434e-14,0.001,1.0,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,15946692.15768394,6.270892985904598e-11,6.270892985904598e-14,0.001,1.0,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,16888588.195455834,5.92115805315844e-11,5.92115805315844e-14,0.0009999999999999998,0.9999999999999998,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,17886117.598266564,5.590928240888426e-11,5.5909282408884254e-14,0.0009999999999999998,0.9999999999999999,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,18942566.367098644,5.2791157260343655e-11,5.279115726034365e-14,0.001,0.9999999999999999,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,20061414.591544,4.9846933546824987e-11,4.984693354682498e-14,0.0009999999999999998,0.9999999999999999,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,21246347.913704414,4.706691258477309e-11,4.706691258477309e-14,0.0009999999999999998,0.9999999999999999,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,22501269.66921084,4.444193659739696e-11,4.444193659739696e-14,0.0009999999999999998,0.9999999999999999,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,23830313.745355137,4.1963358547678154e-11,4.196335854767815e-14,0.001,0.9999999999999999,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,25237858.198691536,3.9623013653822797e-11,3.962301365382279e-14,0.0009999999999999998,0.9999999999999999,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,26728539.67696552,3.7413192493333e-11,3.7413192493333e-14,0.001,0.9999999999999998,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,28307268.69287819,3.532661560709283e-11,3.532661560709283e-14,0.001,1.0,bare powers only; phase and profile prefactors uncomputed
0.0,0.001,29979245.8,3.335640951981517e-11,3.335640951981517e-14,0.001,1.0,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,1.0,0.001,0.001,1.0,1.0,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,1.0590652925671507,0.0009442289552792712,0.0009442289010931788,0.9999999426133968,0.9999999426133968,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,1.1216192939203442,0.0008915683199877841,0.0008915682176596321,0.9999998852267967,0.9999998852267967,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,1.1878680656647103,0.0008418446233421602,0.0008418444784103585,0.9999998278402004,0.9999998278402004,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,1.2580298404943717,0.0007948940692058395,0.000794893886740773,0.9999997704536069,0.9999997704536069,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,1.3323357410813774,0.0007505619965239187,0.000750561781162926,0.9999997130670168,0.9999997130670168,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,1.4110305414260205,0.0007087023698501037,0.0007087021258300085,0.99999965568043,0.99999965568043,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,1.4943734731765332,0.0006691772982875071,0.0006691770294748687,0.9999995982938467,0.9999995982938467,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,1.5826390795742942,0.0006318565812586181,0.0006318562911778531,0.9999995409072665,0.9999995409072665,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,1.6761181198375557,0.000596617279608157,0.0005966169714676758,0.9999994835206897,0.9999994835206897,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,1.7751185269628633,0.0005633433106259709,0.000563342987342464,0.999999426134116,0.999999426134116,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,1.8799664220992942,0.0005319250656559265,0.0005319247298769234,0.9999993687475458,0.9999993687475458,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,1.9910071888370084,0.0005022590490311532,0.0005022587031559732,0.9999993113609787,0.9999993113609787,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,2.1086066109489665,0.000474247537146246,0.0004742471833454496,0.9999992539744149,0.9999992539744149,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,2.233152077333695,0.0004477982565433672,0.0004477978967768092,0.9999991965878546,0.9999991965878546,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,2.36505385812835,0.0004228240799518227,0.00042282371598540336,0.9999991392012977,0.9999991392012977,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,2.504746456195769,0.0003992427392798286,0.0003992423727010318,0.9999990818147438,0.9999990818147438,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,2.652690038437506,0.00037697655461302706,0.0003769761868453285,0.999999024428193,0.999999024428193,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,2.809371951647783,0.0003559521783270377,0.00035595181064326147,0.999998967041646,0.999998967041646,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,2.975308327901806,0.00033610035347111955,0.00033609998700581396,0.9999989096551021,0.9999989096551021,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,3.1510457847668056,0.0003173556856270291,0.00031735532138793147,0.9999988522685613,0.9999988522685613,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,3.337163225936544,0.0002996564274915465,0.0002996560663701991,0.999998794882024,0.999998794882024,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,3.534273748220822,0.0002829442754730616,0.00028294391825463776,0.9999987374954901,0.9999987374954901,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,3.7430266611718848,0.00026716417763217933,0.0002671638250045748,0.999998680108959,0.999998680108959,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,3.9641096260006474,0.0002522641523336782,0.00025226380489592,0.9999986227224321,0.9999986227224321,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,4.198250920828633,0.00023819511701244,0.00023819477528245865,0.9999985653359076,0.9999985653359076,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,4.446221839737685,0.00022491072648928004,0.00022491039091109257,0.9999985079493864,0.9999985079493864,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,4.708839233520247,0.00021236722030407474,0.00021236689125441824,0.9999984505628692,0.9999984505628692,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,4.986968200499797,0.00020052327856327933,0.00020052295635773388,0.9999983931763546,0.9999983931763546,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,5.281524936285394,0.00018933988582697954,0.00018933957072561855,0.9999983357898437,0.9999983357898437,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,5.5934797518477914,0.00017878020258710537,0.000178779894799705,0.999998278403336,0.999998278403336,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,5.923860269859115,0.000168809443913439,0.0001688091436042796,0.9999982210168316,0.9999982210168316,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,6.273754809825263,0.00015939476486766122,0.00015939447215994955,0.9999981636303306,0.9999981636303306,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,6.644315973162161,0.0001505051523079768,0.0001505048672879164,0.9999981062438327,0.9999981062438327,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,7.036764440025576,0.00014211132272790855,0.00014211104544844402,0.999998048857338,0.999998048857338,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,7.4523929904018065,0.00013418562579272845,0.00013418535627698707,0.9999979914708466,0.9999979914708466,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,7.892570762705272,0.00012670195325576326,0.00012670169150021628,0.999997934084359,0.999997934084359,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,8.3587477639114,0.00011963565295453238,0.00011963539893189615,0.9999978766978742,0.9999978766978742,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,8.852459646081842,0.00011296344760341151,0.00011296320126530832,0.999997819311393,0.999997819311393,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,9.37533276501656,0.00010666335811531398,0.00010666311939470966,0.9999977619249146,0.9999977619249146,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,9.929089537696655,0.0001007146311998017,0.00010071440001323723,0.9999977045384398,0.9999977045384398,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,10.515554116166145,9.509767099912584e-05,9.509744724875782e-05,0.9999976471519684,0.9999976471519684,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,11.1366583965432,8.979397453699643e-05,8.979375811246118e-05,0.9999975897655008,0.9999975897655008,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,11.794448382955435,8.478607076744165e-05,8.478586154755594e-05,0.9999975323790355,0.9999975323790355,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,12.491090927362858,8.005746302297575e-05,8.005726087728711e-05,0.999997474992574,0.999997474992574,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,13.228880867470423,7.559257467249331e-05,7.559237946269078e-05,0.9999974176061157,0.9999974176061157,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,14.010248586243549,7.137669780987865e-05,7.137650939107506e-05,0.9999973602196603,0.9999973602196603,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,14.837768017928529,6.739594480430596e-05,6.73957630262018e-05,0.9999973028332091,0.9999973028332091,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,15.714165126950993,6.363720255262921e-05,6.363702726056677e-05,0.9999972454467605,0.9999972454467605,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,16.642326887622865,6.0088089283164505e-05,6.008792031908166e-05,0.9999971880603151,0.9999971880603151,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,17.625310794238462,5.6736913768569986e-05,5.673675097186097e-05,0.9999971306738734,0.9999971306738734,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,18.66635493288712,5.357263681346691e-05,5.35724800217576e-05,0.9999970732874349,0.9999970732874349,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,19.768888648160367,5.058483488993573e-05,5.0584683939780484e-05,0.9999970159009992,0.9999970159009992,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,20.93654383989139,4.776366580109842e-05,4.776352052860469e-05,0.9999969585145677,0.9999969585145677,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,22.173166927139544,4.5099836259679414e-05,4.50996965010659e-05,0.9999969011281391,0.9999969011281391,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,23.482831518831304,4.25845712747433e-05,4.258443686683733e-05,0.9999968437417134,0.9999968437417134,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,24.869851832796186,4.020958524576651e-05,4.020945602644565e-05,0.9999967863552914,0.9999967863552914,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,26.338796907401974,3.7967054668822926e-05,3.7966930477405285e-05,0.9999967289688725,0.9999967289688725,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,27.89450565260444,3.584959236497365e-05,3.584947304256152e-05,0.9999966715824571,0.9999966715824571,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,29.542102789991553,3.38502231459668e-05,3.3850108535747395e-05,0.9999966141960449,0.9999966141960449,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,31.287015734331234,3.196236083708644e-05,3.1962250784593596e-05,0.9999965568096361,0.9999965568096361,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,33.13499247223256,3.0179786581461217e-05,3.017968093480139e-05,0.9999964994232301,0.9999964994232301,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,35.092120496815305,2.8496628354364505e-05,2.849652696441029e-05,0.9999964420368278,0.9999964420368278,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,37.164846860761415,2.690734162002324e-05,2.6907244340577256e-05,0.999996384650429,0.999996384650429,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,39.359999413805625,2.5406691067217005e-05,2.5406597755148927e-05,0.9999963272640333,0.9999963272640333,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,41.68480929462492,2.3989733363501518e-05,2.3989643878860704e-05,0.9999962698776407,0.9999962698776407,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,44.146934751217835,2.2651800871247304e-05,2.265171507735334e-05,0.9999962124912517,0.9999962124912517,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,46.75448636824141,2.1388486271851937e-05,2.138840403536513e-05,0.9999961551048653,0.9999961551048653,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,49.51605378440846,2.0195628047475777e-05,2.0195549238449723e-05,0.999996097718483,0.999996097718483,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,52.4407339879553,1.90692967724768e-05,1.9069221264394573e-05,0.9999960403321042,0.9999960403321042,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,55.53816128338998,1.8005782169386146e-05,1.800570983918196e-05,0.9999959829457279,0.9999959829457279,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,58.81853902823503,1.7001580886785608e-05,1.700151161485342e-05,0.9999959255593553,0.9999959255593553,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,62.29267324431008,1.6053384958825613e-05,1.605331862901597e-05,0.9999958681729858,0.9999958681729858,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,65.97200821427519,1.5158070908367875e-05,1.5158007407974407e-05,0.9999958107866198,0.9999958107866198,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,69.8686641806938,1.4312689457857311e-05,1.431262867759394e-05,0.9999957534002571,0.9999957534002571,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,73.99547727180246,1.3514455814029246e-05,1.3514397647999242e-05,0.9999956960138976,0.9999956960138976,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,78.36604178550743,1.2760740494448707e-05,1.2760684840106565e-05,0.9999956386275415,0.9999956386275415,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,82.99475497089797,1.2049060665663193e-05,1.204900742377021e-05,0.9999955812411887,0.9999955812411887,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,87.89686445479306,1.1377071964435716e-05,1.1377021039010086e-05,0.9999955238548381,0.9999955238548381,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,93.08851846955056,1.0742560775116223e-05,1.074251207337847e-05,0.9999954664684917,0.9999954664684917,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,98.58681904759716,1.0143436937712077e-05,1.0143390370026368e-05,0.9999954090821489,0.9999954090821489,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,104.40987835790825,9.577726862637035e-06,9.577682342449123e-06,0.9999953516958093,0.9999953516958093,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,110.57687837001873,9.04356702945798e-06,9.043524473230277e-06,0.9999952943094728,0.9999952943094728,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,117.10813404210603,8.539197848223169e-06,8.539157175367501e-06,0.9999952369231407,0.9999952369231407,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,124.02516024129615,8.062957863150764e-06,8.062918995959188e-06,0.9999951795368107,0.9999951795368107,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,131.3507426166361,7.61327827958363e-06,7.613241143157853e-06,0.9999951221504833,0.9999951221504833,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,139.1090126582001,7.188677796181624e-06,7.188642318361323e-06,0.9999950647641601,0.9999950647641601,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,147.32552718958416,6.787757725327869e-06,6.787723836618234e-06,0.9999950073778402,0.9999950073778402,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,156.0273525556467,6.409197385675135e-06,6.40916501917401e-06,0.9999949499915235,0.9999949499915235,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,165.24315378282398,6.051749751654665e-06,6.051718842979513e-06,0.99999489260521,0.99999489260521,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,175.003289005725,5.714237345616477e-06,5.714207832831434e-06,0.9999948352189001,0.9999948352189001,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,185.33990947106184,5.395548359069242e-06,5.395520182612455e-06,0.9999947778325924,0.9999947778325924,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,196.28706544833935,5.094632990242736e-06,5.094606092854226e-06,0.999994720446289,0.999994720446289,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,207.8808183961928,4.810499985908212e-06,4.810474312558363e-06,0.9999946630599889,0.9999946630599889,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,220.1593597538627,4.542213376065056e-06,4.5421888738839476e-06,0.9999946056736926,0.9999946056736926,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,233.16313674912124,4.288889390737439e-06,4.288866008945104e-06,0.9999945482873992,0.9999945482873992,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,246.9349856370827,4.0496935487243574e-06,4.0496712385621195e-06,0.999994490901109,0.999994490901109,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,261.5202728088019,3.8238379087132115e-06,3.823816623376166e-06,0.9999944335148211,0.9999944335148211,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,276.96704423449495,3.6105784737015486e-06,3.6105581682723068e-06,0.9999943761285374,0.9999943761285374,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,293.32618373366444,3.409212740177036e-06,3.4091933715607575e-06,0.9999943187422567,0.9999943187422567,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,310.65158059349886,3.2190773839821466e-06,3.219058910842966e-06,0.9999942613559797,0.9999942613559797,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,329.0003070877017,3.039546075240592e-06,3.039528457939459e-06,0.9999942039697057,0.9999942039697057,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,348.43280648051933,2.8700274151476303e-06,2.8700106156816173e-06,0.9999941465834353,0.9999941465834353,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,369.0130921352843,2.709962987827719e-06,2.7099469697708136e-06,0.9999940891971671,0.9999940891971671,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,390.80895838336386,2.558825520842057e-06,2.558810249287483e-06,0.9999940318109034,0.9999940318109034,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,413.89220384814075,2.416117148286632e-06,2.416102589790685e-06,0.9999939744246434,0.9999939744246434,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,438.338867959694,2.2813677707590187e-06,2.281353893286442e-06,0.9999939170383862,0.9999939170383862,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,464.22948143928664,2.154133506791588e-06,2.1541202796625024e-06,0.9999938596521322,0.9999938596521322,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,491.64933157879483,2.033995230649894e-06,2.0339826244882556e-06,0.9999938022658813,0.9999938022658813,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,520.6887431889405,1.920557191679568e-06,1.9205451783631635e-06,0.9999937448796337,0.9999937448796337,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,551.4433761418169,1.8134457106536925e-06,1.8134342632656547e-06,0.9999936874933887,0.9999936874933887,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,584.0145404878507,1.7123079488262113e-06,1.7122970416080475e-06,0.9999936301071479,0.9999936301071479,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,618.5095301852358,1.616810745636564e-06,1.6168003539426662e-06,0.99999357272091,0.99999357272091,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,655.0419765411972,1.5266395212367135e-06,1.5266296214903477e-06,0.9999935153346758,0.9999935153346758,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,693.7322225293678,1.4414972402253887e-06,1.4414878098761264e-06,0.9999934579484447,0.9999934579484447,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,734.7077192163248,1.36110343317597e-06,1.361094450658547e-06,0.9999934005622172,0.9999934005622172,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,778.1034456031812,1.2851932727347767e-06,1.2851847174293446e-06,0.9999933431759926,0.9999933431759926,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,824.0623532652404,1.2135167012463056e-06,1.2135085534400579e-06,0.9999932857897718,0.9999932857897718,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,872.7358372544267,1.1458376070317466e-06,1.1458298478818787e-06,0.9999932284035535,0.9999932284035535,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,924.2842348156968,1.0819330466072862e-06,1.0819256581052706e-06,0.9999931710173391,0.9999931710173391,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,978.8773535602901,1.0215925102801168e-06,1.021585475217254e-06,0.9999931136311279,0.9999931136311279,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,1036.695030835687,9.646172287029229e-07,9.646105306371406e-07,0.9999930562449199,0.9999930562449199,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,1097.9277261349084,9.108195181025473e-07,9.108131413264153e-07,0.9999929988587143,0.9999929988587143,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,1162.7771484966524,8.600221620259375e-07,8.600160915358674e-07,0.999992941472513,0.999992941472513,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,1231.4569209630047,8.120578275667711e-07,8.120520490333628e-07,0.9999928840863148,0.9999928840863148,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,1304.1932842835274,7.667685141497261e-07,7.667630138892355e-07,0.9999928267001199,0.9999928267001199,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,1381.2258421838474,7.24005033056635e-07,7.239997980035267e-07,0.9999927693139284,0.9999927693139284,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,1462.8083506537441,6.836265159800012e-07,6.836215336605547e-07,0.9999927119277412,0.9999927119277412,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,1549.2095538547792,6.454999509850044e-07,6.454952094919385e-07,0.9999926545415555,0.9999926545415555,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,1640.714069401037,6.094997443513915e-07,6.094952323194843e-07,0.9999925971553738,0.9999925971553738,bare powers only; phase and profile prefactors uncomputed
1e-06,1.0,1737.6233259292483,5.755073068518972e-07,5.755030134345585e-07,0.9999925397691956,0.9999925397691956,bare powers only; phase and profile prefactors uncomputed
